genotype	treatment	timepoint	replicate	total	hue	count
dcl234	wt	15	3	1284077	23	45675
dcl234	wt	15	3	1284077	24	46311
dcl234	wt	15	3	1284077	25	41885
dcl234	wt	15	3	1284077	26	47296
dcl234	wt	15	3	1284077	27	44611
dcl234	wt	15	3	1284077	28	50222
dcl234	wt	15	3	1284077	29	43379
dcl234	wt	15	3	1284077	30	45157
dcl234	wt	15	3	1284077	31	42006
dcl234	wt	15	3	1284077	32	43696
dcl234	wt	15	3	1284077	33	49710
dcl234	wt	15	3	1284077	34	41921
dcl234	wt	15	3	1284077	35	48526
dcl234	wt	15	3	1284077	36	27795
dcl234	wt	15	3	1284077	37	24838
dcl234	wt	15	3	1284077	38	11693
dcl234	wt	15	3	1284077	39	8988
dcl234	wt	15	3	1284077	40	5170
dcl234	wt	15	3	1284077	41	9289
dcl234	wt	15	3	1284077	42	25193
dcl234	wt	15	3	1284077	43	34779
dcl234	wt	15	3	1284077	44	24837
dcl234	wt	15	3	1284077	45	23107
dcl234	wt	15	3	1284077	46	23023
dcl234	wt	15	3	1284077	47	21133
dcl234	wt	15	3	1284077	48	21725
dcl234	wt	15	3	1284077	49	23876
dcl234	wt	15	3	1284077	50	19364
dcl234	wt	15	3	1284077	51	22292
dcl234	wt	15	3	1284077	52	17794
dcl234	wt	15	3	1284077	53	12961
dcl234	wt	15	3	1284077	54	7858
dcl234	wt	15	3	1284077	55	6662
dcl234	wt	15	3	1284077	56	3981
dcl234	wt	15	3	1284077	57	2320
dcl234	wt	15	3	1284077	58	1513
dcl234	wt	15	3	1284077	59	879
dcl234	wt	15	3	1284077	60	437
dcl234	wt	15	3	1284077	61	436
dcl234	wt	15	3	1284077	62	310
dcl234	wt	15	3	1284077	63	301
dcl234	wt	15	3	1284077	64	275
dcl234	wt	15	3	1284077	65	228
dcl234	wt	15	3	1284077	66	222
dcl234	wt	15	3	1284077	67	99
dcl234	wt	15	3	1284077	68	212
dcl234	wt	15	3	1284077	69	164
dcl234	wt	15	3	1284077	70	124
dcl234	wt	15	3	1284077	71	140
dcl234	wt	15	3	1284077	72	89
dcl234	wt	15	3	1284077	73	155
dcl234	wt	15	3	1284077	74	117
dcl234	wt	15	3	1284077	75	159
dcl234	wt	15	3	1284077	76	105
dcl234	wt	15	3	1284077	77	75
dcl234	wt	15	3	1284077	78	101
dcl234	wt	15	3	1284077	79	17
dcl234	wt	15	3	1284077	80	167
dcl234	wt	15	3	1284077	81	35
dcl234	wt	15	3	1284077	82	96
dcl234	wt	15	3	1284077	83	81
dcl234	wt	15	3	1284077	84	83
dcl234	wt	15	3	1284077	85	65
dcl234	wt	15	3	1284077	86	27
dcl234	wt	15	3	1284077	87	81
dcl234	wt	15	3	1284077	88	45
dcl234	wt	15	3	1284077	89	99
dcl234	wt	15	3	1284077	90	44
dcl234	wt	15	3	1284077	91	57
dcl234	wt	15	3	1284077	92	5
dcl234	wt	15	3	1284077	93	4
dcl234	wt	15	3	1284077	94	0
dcl234	wt	15	3	1284077	95	37
dcl234	wt	15	3	1284077	96	38
dcl234	wt	15	3	1284077	97	0
dcl234	wt	15	3	1284077	98	20
dcl234	wt	15	3	1284077	99	0
dcl234	wt	15	3	1284077	100	0
dcl234	wt	15	3	1284077	101	14
dcl234	wt	15	3	1284077	102	0
dcl234	wt	15	3	1284077	103	23
dcl234	wt	15	3	1284077	104	0
dcl234	wt	15	3	1284077	105	0
dcl234	wt	15	3	1284077	106	15
dcl234	wt	15	3	1284077	107	0
dcl234	wt	15	3	1284077	108	2
dcl234	wt	15	3	1284077	109	17
dcl234	wt	15	3	1284077	110	15
dcl234	wt	15	3	1284077	111	31
dcl234	wt	15	3	1284077	112	6
dcl234	wt	15	3	1284077	113	40
dcl234	wt	15	3	1284077	114	30
dcl234	wt	15	3	1284077	115	24
dcl234	wt	15	3	1284077	116	60
dcl234	wt	15	3	1284077	117	1
dcl234	wt	15	3	1284077	118	9
dcl234	wt	15	3	1284077	119	18
dcl234	wt	15	3	1284077	120	109
dcl234	wt	15	3	1284077	121	1
dcl234	wt	15	3	1284077	122	94
dcl234	wt	15	3	1284077	123	40
dcl234	wt	15	3	1284077	124	67
dcl234	wt	15	3	1284077	125	155
dcl234	wt	15	3	1284077	126	34
dcl234	wt	15	3	1284077	127	32
dcl234	wt	15	3	1284077	128	50
dcl234	wt	15	3	1284077	129	13
dcl234	wt	15	3	1284077	130	32
dcl234	wt	15	3	1284077	131	5
dcl234	wt	15	3	1284077	132	40
dcl234	wt	15	3	1284077	133	43
dcl234	wt	15	3	1284077	134	7
dcl234	wt	15	3	1284077	135	14
dcl234	wt	15	3	1284077	136	16
dcl234	wt	15	3	1284077	137	0
dcl234	wt	15	3	1284077	138	35
dcl234	wt	15	3	1284077	139	3
dcl234	wt	15	3	1284077	140	36
dcl234	wt	15	3	1284077	141	28
dcl234	wt	15	3	1284077	142	16
dcl234	wt	15	3	1284077	143	4
dcl234	wt	15	3	1284077	144	2
dcl234	wt	15	3	1284077	145	49
dcl234	wt	15	3	1284077	146	27
dcl234	wt	15	3	1284077	147	6
dcl234	wt	15	3	1284077	148	2
dcl234	wt	15	3	1284077	149	0
dcl234	wt	15	3	1284077	150	21
dcl234	wt	15	3	1284077	151	0
dcl234	wt	15	3	1284077	152	1
dcl234	wt	15	3	1284077	153	12
dcl234	wt	15	3	1284077	154	0
dcl234	wt	15	3	1284077	155	8
dcl234	wt	15	3	1284077	156	63
dcl234	wt	15	3	1284077	157	1
dcl234	wt	15	3	1284077	158	7
dcl234	wt	15	3	1284077	159	5
dcl234	wt	15	3	1284077	160	39
dcl234	wt	15	3	1284077	161	5
dcl234	wt	15	3	1284077	162	2
dcl234	wt	15	3	1284077	163	24
dcl234	wt	15	3	1284077	164	27
dcl234	wt	15	3	1284077	165	28
dcl234	wt	15	3	1284077	166	2
dcl234	wt	15	3	1284077	167	0
dcl234	wt	15	3	1284077	168	0
dcl234	wt	15	3	1284077	169	17
dcl234	wt	15	3	1284077	170	80
dcl234	wt	15	3	1284077	171	4
dcl234	wt	15	3	1284077	172	11
dcl234	wt	15	3	1284077	173	67
dcl234	wt	15	3	1284077	174	117
dcl234	wt	15	3	1284077	175	110
dcl234	wt	15	3	1284077	176	52
dcl234	wt	15	3	1284077	177	217
dcl234	wt	15	3	1284077	178	120
dcl234	wt	15	3	1284077	179	160
dcl234	wt	17	3	1432690	0	602
dcl234	wt	17	3	1432690	1	505
dcl234	wt	17	3	1432690	2	653
dcl234	wt	17	3	1432690	3	581
dcl234	wt	17	3	1432690	4	1217
dcl234	wt	17	3	1432690	5	1499
dcl234	wt	17	3	1432690	6	1966
dcl234	wt	17	3	1432690	7	1650
dcl234	wt	17	3	1432690	8	4604
dcl234	wt	17	3	1432690	9	5869
dcl234	wt	17	3	1432690	10	8629
dcl234	wt	17	3	1432690	11	13645
dcl234	wt	17	3	1432690	12	17348
dcl234	wt	17	3	1432690	13	31141
dcl234	wt	17	3	1432690	14	36601
dcl234	wt	17	3	1432690	15	57761
dcl234	wt	17	3	1432690	16	69467
dcl234	wt	17	3	1432690	17	83107
dcl234	wt	17	3	1432690	18	95671
dcl234	wt	17	3	1432690	19	101280
dcl234	wt	17	3	1432690	20	94328
dcl234	wt	17	3	1432690	21	87083
dcl234	wt	17	3	1432690	22	95671
dcl234	wt	17	3	1432690	23	81125
dcl234	wt	17	3	1432690	24	71759
dcl234	wt	17	3	1432690	25	60859
dcl234	wt	17	3	1432690	26	56330
dcl234	wt	17	3	1432690	27	48313
dcl234	wt	17	3	1432690	28	43250
dcl234	wt	17	3	1432690	29	31916
dcl234	wt	17	3	1432690	30	30207
dcl234	wt	17	3	1432690	31	24165
dcl234	wt	17	3	1432690	32	22596
dcl234	wt	17	3	1432690	33	22120
dcl234	wt	17	3	1432690	34	17238
dcl234	wt	17	3	1432690	35	18869
dcl234	wt	17	3	1432690	36	10169
dcl234	wt	17	3	1432690	37	7136
dcl234	wt	17	3	1432690	38	3105
dcl234	wt	17	3	1432690	39	2099
dcl234	wt	17	3	1432690	40	1324
dcl234	wt	17	3	1432690	41	3601
dcl234	wt	17	3	1432690	42	9744
dcl234	wt	17	3	1432690	43	11998
dcl234	wt	17	3	1432690	44	8680
dcl234	wt	17	3	1432690	45	7259
dcl234	wt	17	3	1432690	46	6226
dcl234	wt	17	3	1432690	47	4043
dcl234	wt	17	3	1432690	48	3210
dcl234	wt	17	3	1432690	49	2430
dcl234	wt	17	3	1432690	50	1652
dcl234	wt	17	3	1432690	51	1405
dcl234	wt	17	3	1432690	52	884
dcl234	wt	17	3	1432690	53	544
dcl234	wt	17	3	1432690	54	342
dcl234	wt	17	3	1432690	55	346
dcl234	wt	17	3	1432690	56	219
dcl234	wt	17	3	1432690	57	169
dcl234	wt	17	3	1432690	58	121
dcl234	wt	17	3	1432690	59	106
dcl234	wt	17	3	1432690	60	67
dcl234	wt	17	3	1432690	61	56
dcl234	wt	17	3	1432690	62	51
dcl234	wt	17	3	1432690	63	49
dcl234	wt	17	3	1432690	64	48
dcl234	wt	17	3	1432690	65	44
dcl234	wt	17	3	1432690	66	77
dcl234	wt	17	3	1432690	67	33
dcl234	wt	17	3	1432690	68	35
dcl234	wt	17	3	1432690	69	44
dcl234	wt	17	3	1432690	70	43
dcl234	wt	17	3	1432690	71	34
dcl234	wt	17	3	1432690	72	10
dcl234	wt	17	3	1432690	73	43
dcl234	wt	17	3	1432690	74	41
dcl234	wt	17	3	1432690	75	70
dcl234	wt	17	3	1432690	76	20
dcl234	wt	17	3	1432690	77	18
dcl234	wt	17	3	1432690	78	25
dcl234	wt	17	3	1432690	79	9
dcl234	wt	17	3	1432690	80	78
dcl234	wt	17	3	1432690	81	5
dcl234	wt	17	3	1432690	82	38
dcl234	wt	17	3	1432690	83	21
dcl234	wt	17	3	1432690	84	25
dcl234	wt	17	3	1432690	85	21
dcl234	wt	17	3	1432690	86	10
dcl234	wt	17	3	1432690	87	32
dcl234	wt	17	3	1432690	88	12
dcl234	wt	17	3	1432690	89	25
dcl234	wt	17	3	1432690	90	19
dcl234	wt	17	3	1432690	91	14
dcl234	wt	17	3	1432690	92	2
dcl234	wt	17	3	1432690	93	1
dcl234	wt	17	3	1432690	94	0
dcl234	wt	17	3	1432690	95	18
dcl234	wt	17	3	1432690	96	22
dcl234	wt	17	3	1432690	97	0
dcl234	wt	17	3	1432690	98	10
dcl234	wt	17	3	1432690	99	0
dcl234	wt	17	3	1432690	100	0
dcl234	wt	17	3	1432690	101	6
dcl234	wt	17	3	1432690	102	0
dcl234	wt	17	3	1432690	103	31
dcl234	wt	17	3	1432690	104	0
dcl234	wt	17	3	1432690	105	0
dcl234	wt	17	3	1432690	106	17
dcl234	wt	17	3	1432690	107	0
dcl234	wt	17	3	1432690	108	0
dcl234	wt	17	3	1432690	109	27
dcl234	wt	17	3	1432690	110	26
dcl234	wt	17	3	1432690	111	58
dcl234	wt	17	3	1432690	112	17
dcl234	wt	17	3	1432690	113	55
dcl234	wt	17	3	1432690	114	34
dcl234	wt	17	3	1432690	115	59
dcl234	wt	17	3	1432690	116	136
dcl234	wt	17	3	1432690	117	1
dcl234	wt	17	3	1432690	118	21
dcl234	wt	17	3	1432690	119	30
dcl234	wt	17	3	1432690	120	196
dcl234	wt	17	3	1432690	121	2
dcl234	wt	17	3	1432690	122	143
dcl234	wt	17	3	1432690	123	76
dcl234	wt	17	3	1432690	124	113
dcl234	wt	17	3	1432690	125	268
dcl234	wt	17	3	1432690	126	64
dcl234	wt	17	3	1432690	127	77
dcl234	wt	17	3	1432690	128	87
dcl234	wt	17	3	1432690	129	51
dcl234	wt	17	3	1432690	130	62
dcl234	wt	17	3	1432690	131	14
dcl234	wt	17	3	1432690	132	64
dcl234	wt	17	3	1432690	133	93
dcl234	wt	17	3	1432690	134	12
dcl234	wt	17	3	1432690	135	25
dcl234	wt	17	3	1432690	136	31
dcl234	wt	17	3	1432690	137	0
dcl234	wt	17	3	1432690	138	77
dcl234	wt	17	3	1432690	139	8
dcl234	wt	17	3	1432690	140	58
dcl234	wt	17	3	1432690	141	66
dcl234	wt	17	3	1432690	142	25
dcl234	wt	17	3	1432690	143	7
dcl234	wt	17	3	1432690	144	12
dcl234	wt	17	3	1432690	145	80
dcl234	wt	17	3	1432690	146	41
dcl234	wt	17	3	1432690	147	18
dcl234	wt	17	3	1432690	148	6
dcl234	wt	17	3	1432690	149	0
dcl234	wt	17	3	1432690	150	73
dcl234	wt	17	3	1432690	151	0
dcl234	wt	17	3	1432690	152	11
dcl234	wt	17	3	1432690	153	35
dcl234	wt	17	3	1432690	154	0
dcl234	wt	17	3	1432690	155	15
dcl234	wt	17	3	1432690	156	124
dcl234	wt	17	3	1432690	157	16
dcl234	wt	17	3	1432690	158	26
dcl234	wt	17	3	1432690	159	27
dcl234	wt	17	3	1432690	160	68
dcl234	wt	17	3	1432690	161	6
dcl234	wt	17	3	1432690	162	5
dcl234	wt	17	3	1432690	163	38
dcl234	wt	17	3	1432690	164	46
dcl234	wt	17	3	1432690	165	62
dcl234	wt	17	3	1432690	166	28
dcl234	wt	17	3	1432690	167	7
dcl234	wt	17	3	1432690	168	5
dcl234	wt	17	3	1432690	169	61
dcl234	wt	17	3	1432690	170	210
dcl234	wt	17	3	1432690	171	84
dcl234	wt	17	3	1432690	172	45
dcl234	wt	17	3	1432690	173	197
dcl234	wt	17	3	1432690	174	286
dcl234	wt	17	3	1432690	175	115
dcl234	wt	17	3	1432690	176	144
dcl234	wt	17	3	1432690	177	443
dcl234	wt	17	3	1432690	178	289
dcl234	wt	17	3	1432690	179	323
dcl234	wt	-1	3	811893	0	0
dcl234	wt	-1	3	811893	1	0
dcl234	wt	-1	3	811893	2	0
dcl234	wt	-1	3	811893	3	0
dcl234	wt	-1	3	811893	4	0
dcl234	wt	-1	3	811893	5	0
dcl234	wt	-1	3	811893	6	0
dcl234	wt	-1	3	811893	7	0
dcl234	wt	-1	3	811893	8	0
dcl234	wt	-1	3	811893	9	0
dcl234	wt	-1	3	811893	10	0
dcl234	wt	-1	3	811893	11	0
dcl234	wt	-1	3	811893	12	0
dcl234	wt	-1	3	811893	13	0
dcl234	wt	-1	3	811893	14	0
dcl234	wt	-1	3	811893	15	0
dcl234	wt	-1	3	811893	16	0
dcl234	wt	-1	3	811893	17	0
dcl234	wt	-1	3	811893	18	0
dcl234	wt	-1	3	811893	19	0
dcl234	wt	-1	3	811893	20	0
dcl234	wt	-1	3	811893	21	0
dcl234	wt	-1	3	811893	22	0
dcl234	wt	-1	3	811893	23	0
dcl234	wt	-1	3	811893	24	0
dcl234	wt	-1	3	811893	25	0
dcl234	wt	-1	3	811893	26	0
dcl234	wt	-1	3	811893	27	0
dcl234	wt	-1	3	811893	28	0
dcl234	wt	-1	3	811893	29	0
dcl234	wt	-1	3	811893	30	0
dcl234	wt	-1	3	811893	31	0
dcl234	wt	-1	3	811893	32	0
dcl234	wt	-1	3	811893	33	0
dcl234	wt	-1	3	811893	34	0
dcl234	wt	-1	3	811893	35	0
dcl234	wt	-1	3	811893	36	0
dcl234	wt	-1	3	811893	37	0
dcl234	wt	-1	3	811893	38	0
dcl234	wt	-1	3	811893	39	0
dcl234	wt	-1	3	811893	40	0
dcl234	wt	-1	3	811893	41	56
dcl234	wt	-1	3	811893	42	429
dcl234	wt	-1	3	811893	43	1288
dcl234	wt	-1	3	811893	44	2407
dcl234	wt	-1	3	811893	45	5680
dcl234	wt	-1	3	811893	46	16416
dcl234	wt	-1	3	811893	47	25518
dcl234	wt	-1	3	811893	48	35184
dcl234	wt	-1	3	811893	49	69607
dcl234	wt	-1	3	811893	50	83118
dcl234	wt	-1	3	811893	51	102358
dcl234	wt	-1	3	811893	52	102394
dcl234	wt	-1	3	811893	53	88595
dcl234	wt	-1	3	811893	54	62642
dcl234	wt	-1	3	811893	55	62572
dcl234	wt	-1	3	811893	56	42597
dcl234	wt	-1	3	811893	57	30976
dcl234	wt	-1	3	811893	58	22848
dcl234	wt	-1	3	811893	59	14882
dcl234	wt	-1	3	811893	60	6645
dcl234	wt	-1	3	811893	61	8737
dcl234	wt	-1	3	811893	62	4121
dcl234	wt	-1	3	811893	63	3562
dcl234	wt	-1	3	811893	64	2798
dcl234	wt	-1	3	811893	65	2606
dcl234	wt	-1	3	811893	66	1569
dcl234	wt	-1	3	811893	67	1140
dcl234	wt	-1	3	811893	68	1584
dcl234	wt	-1	3	811893	69	898
dcl234	wt	-1	3	811893	70	741
dcl234	wt	-1	3	811893	71	682
dcl234	wt	-1	3	811893	72	590
dcl234	wt	-1	3	811893	73	581
dcl234	wt	-1	3	811893	74	462
dcl234	wt	-1	3	811893	75	522
dcl234	wt	-1	3	811893	76	585
dcl234	wt	-1	3	811893	77	456
dcl234	wt	-1	3	811893	78	480
dcl234	wt	-1	3	811893	79	13
dcl234	wt	-1	3	811893	80	485
dcl234	wt	-1	3	811893	81	307
dcl234	wt	-1	3	811893	82	287
dcl234	wt	-1	3	811893	83	424
dcl234	wt	-1	3	811893	84	417
dcl234	wt	-1	3	811893	85	262
dcl234	wt	-1	3	811893	86	139
dcl234	wt	-1	3	811893	87	255
dcl234	wt	-1	3	811893	88	228
dcl234	wt	-1	3	811893	89	355
dcl234	wt	-1	3	811893	90	147
dcl234	wt	-1	3	811893	91	242
dcl234	wt	-1	3	811893	92	6
dcl234	wt	-1	3	811893	93	0
dcl234	wt	-1	3	811893	94	0
dcl234	wt	-1	3	811893	95	0
dcl234	wt	-1	3	811893	96	0
dcl234	wt	-1	3	811893	97	0
dcl234	wt	-1	3	811893	98	0
dcl234	wt	-1	3	811893	99	0
dcl234	wt	-1	3	811893	100	0
dcl234	wt	-1	3	811893	101	0
dcl234	wt	-1	3	811893	102	0
dcl234	wt	-1	3	811893	103	0
dcl234	wt	-1	3	811893	104	0
dcl234	wt	-1	3	811893	105	0
dcl234	wt	-1	3	811893	106	0
dcl234	wt	-1	3	811893	107	0
dcl234	wt	-1	3	811893	108	0
dcl234	wt	-1	3	811893	109	0
dcl234	wt	-1	3	811893	110	0
dcl234	wt	-1	3	811893	111	0
dcl234	wt	-1	3	811893	112	0
dcl234	wt	-1	3	811893	113	0
dcl234	wt	-1	3	811893	114	0
dcl234	wt	-1	3	811893	115	0
dcl234	wt	-1	3	811893	116	0
dcl234	wt	-1	3	811893	117	0
dcl234	wt	-1	3	811893	118	0
dcl234	wt	-1	3	811893	119	0
dcl234	wt	-1	3	811893	120	0
dcl234	wt	-1	3	811893	121	0
dcl234	wt	-1	3	811893	122	0
dcl234	wt	-1	3	811893	123	0
dcl234	wt	-1	3	811893	124	0
dcl234	wt	-1	3	811893	125	0
dcl234	wt	-1	3	811893	126	0
dcl234	wt	-1	3	811893	127	0
dcl234	wt	-1	3	811893	128	0
dcl234	wt	-1	3	811893	129	0
dcl234	wt	-1	3	811893	130	0
dcl234	wt	-1	3	811893	131	0
dcl234	wt	-1	3	811893	132	0
dcl234	wt	-1	3	811893	133	0
dcl234	wt	-1	3	811893	134	0
dcl234	wt	-1	3	811893	135	0
dcl234	wt	-1	3	811893	136	0
dcl234	wt	-1	3	811893	137	0
dcl234	wt	-1	3	811893	138	0
dcl234	wt	-1	3	811893	139	0
dcl234	wt	-1	3	811893	140	0
dcl234	wt	-1	3	811893	141	0
dcl234	wt	-1	3	811893	142	0
dcl234	wt	-1	3	811893	143	0
dcl234	wt	-1	3	811893	144	0
dcl234	wt	-1	3	811893	145	0
dcl234	wt	-1	3	811893	146	0
dcl234	wt	-1	3	811893	147	0
dcl234	wt	-1	3	811893	148	0
dcl234	wt	-1	3	811893	149	0
dcl234	wt	-1	3	811893	150	0
dcl234	wt	-1	3	811893	151	0
dcl234	wt	-1	3	811893	152	0
dcl234	wt	-1	3	811893	153	0
dcl234	wt	-1	3	811893	154	0
dcl234	wt	-1	3	811893	155	0
dcl234	wt	-1	3	811893	156	0
dcl234	wt	-1	3	811893	157	0
dcl234	wt	-1	3	811893	158	0
dcl234	wt	-1	3	811893	159	0
dcl234	wt	-1	3	811893	160	0
dcl234	wt	-1	3	811893	161	0
dcl234	wt	-1	3	811893	162	0
dcl234	wt	-1	3	811893	163	0
dcl234	wt	-1	3	811893	164	0
dcl234	wt	-1	3	811893	165	0
dcl234	wt	-1	3	811893	166	0
dcl234	wt	-1	3	811893	167	0
dcl234	wt	-1	3	811893	168	0
dcl234	wt	-1	3	811893	169	0
dcl234	wt	-1	3	811893	170	0
dcl234	wt	-1	3	811893	171	0
dcl234	wt	-1	3	811893	172	0
dcl234	wt	-1	3	811893	173	0
dcl234	wt	-1	3	811893	174	0
dcl234	wt	-1	3	811893	175	0
dcl234	wt	-1	3	811893	176	0
dcl234	wt	-1	3	811893	177	0
dcl234	wt	-1	3	811893	178	0
dcl234	wt	-1	3	811893	179	0
dcl234	wt	1	3	807649	0	1
dcl234	wt	1	3	807649	1	0
dcl234	wt	1	3	807649	2	0
dcl234	wt	1	3	807649	3	0
dcl234	wt	1	3	807649	4	0
dcl234	wt	1	3	807649	5	2
dcl234	wt	1	3	807649	6	0
dcl234	wt	1	3	807649	7	0
dcl234	wt	1	3	807649	8	0
dcl234	wt	1	3	807649	9	0
dcl234	wt	1	3	807649	10	0
dcl234	wt	1	3	807649	11	3
dcl234	wt	1	3	807649	12	2
dcl234	wt	1	3	807649	13	2
dcl234	wt	1	3	807649	14	2
dcl234	wt	1	3	807649	15	9
dcl234	wt	1	3	807649	16	2
dcl234	wt	1	3	807649	17	9
dcl234	wt	1	3	807649	18	6
dcl234	wt	1	3	807649	19	17
dcl234	wt	1	3	807649	20	29
dcl234	wt	1	3	807649	21	17
dcl234	wt	1	3	807649	22	44
dcl234	wt	1	3	807649	23	57
dcl234	wt	1	3	807649	24	57
dcl234	wt	1	3	807649	25	52
dcl234	wt	1	3	807649	26	137
dcl234	wt	1	3	807649	27	123
dcl234	wt	1	3	807649	28	41
dcl234	wt	1	3	807649	29	75
dcl234	wt	1	3	807649	30	81
dcl234	wt	1	3	807649	31	59
dcl234	wt	1	3	807649	32	80
dcl234	wt	1	3	807649	33	64
dcl234	wt	1	3	807649	34	99
dcl234	wt	1	3	807649	35	174
dcl234	wt	1	3	807649	36	99
dcl234	wt	1	3	807649	37	42
dcl234	wt	1	3	807649	38	38
dcl234	wt	1	3	807649	39	25
dcl234	wt	1	3	807649	40	30
dcl234	wt	1	3	807649	41	262
dcl234	wt	1	3	807649	42	1753
dcl234	wt	1	3	807649	43	4339
dcl234	wt	1	3	807649	44	7949
dcl234	wt	1	3	807649	45	13880
dcl234	wt	1	3	807649	46	27141
dcl234	wt	1	3	807649	47	37762
dcl234	wt	1	3	807649	48	57753
dcl234	wt	1	3	807649	49	98085
dcl234	wt	1	3	807649	50	105903
dcl234	wt	1	3	807649	51	107620
dcl234	wt	1	3	807649	52	111519
dcl234	wt	1	3	807649	53	82114
dcl234	wt	1	3	807649	54	52731
dcl234	wt	1	3	807649	55	36947
dcl234	wt	1	3	807649	56	18517
dcl234	wt	1	3	807649	57	10503
dcl234	wt	1	3	807649	58	6790
dcl234	wt	1	3	807649	59	4388
dcl234	wt	1	3	807649	60	1908
dcl234	wt	1	3	807649	61	2504
dcl234	wt	1	3	807649	62	1410
dcl234	wt	1	3	807649	63	1092
dcl234	wt	1	3	807649	64	1184
dcl234	wt	1	3	807649	65	1134
dcl234	wt	1	3	807649	66	803
dcl234	wt	1	3	807649	67	603
dcl234	wt	1	3	807649	68	855
dcl234	wt	1	3	807649	69	593
dcl234	wt	1	3	807649	70	521
dcl234	wt	1	3	807649	71	581
dcl234	wt	1	3	807649	72	496
dcl234	wt	1	3	807649	73	525
dcl234	wt	1	3	807649	74	443
dcl234	wt	1	3	807649	75	482
dcl234	wt	1	3	807649	76	490
dcl234	wt	1	3	807649	77	401
dcl234	wt	1	3	807649	78	422
dcl234	wt	1	3	807649	79	17
dcl234	wt	1	3	807649	80	524
dcl234	wt	1	3	807649	81	257
dcl234	wt	1	3	807649	82	311
dcl234	wt	1	3	807649	83	374
dcl234	wt	1	3	807649	84	427
dcl234	wt	1	3	807649	85	289
dcl234	wt	1	3	807649	86	178
dcl234	wt	1	3	807649	87	274
dcl234	wt	1	3	807649	88	285
dcl234	wt	1	3	807649	89	392
dcl234	wt	1	3	807649	90	169
dcl234	wt	1	3	807649	91	242
dcl234	wt	1	3	807649	92	15
dcl234	wt	1	3	807649	93	1
dcl234	wt	1	3	807649	94	0
dcl234	wt	1	3	807649	95	0
dcl234	wt	1	3	807649	96	0
dcl234	wt	1	3	807649	97	0
dcl234	wt	1	3	807649	98	0
dcl234	wt	1	3	807649	99	0
dcl234	wt	1	3	807649	100	0
dcl234	wt	1	3	807649	101	0
dcl234	wt	1	3	807649	102	0
dcl234	wt	1	3	807649	103	0
dcl234	wt	1	3	807649	104	0
dcl234	wt	1	3	807649	105	0
dcl234	wt	1	3	807649	106	0
dcl234	wt	1	3	807649	107	0
dcl234	wt	1	3	807649	108	0
dcl234	wt	1	3	807649	109	0
dcl234	wt	1	3	807649	110	1
dcl234	wt	1	3	807649	111	3
dcl234	wt	1	3	807649	112	0
dcl234	wt	1	3	807649	113	0
dcl234	wt	1	3	807649	114	1
dcl234	wt	1	3	807649	115	0
dcl234	wt	1	3	807649	116	2
dcl234	wt	1	3	807649	117	0
dcl234	wt	1	3	807649	118	0
dcl234	wt	1	3	807649	119	0
dcl234	wt	1	3	807649	120	2
dcl234	wt	1	3	807649	121	0
dcl234	wt	1	3	807649	122	0
dcl234	wt	1	3	807649	123	0
dcl234	wt	1	3	807649	124	0
dcl234	wt	1	3	807649	125	0
dcl234	wt	1	3	807649	126	0
dcl234	wt	1	3	807649	127	0
dcl234	wt	1	3	807649	128	0
dcl234	wt	1	3	807649	129	0
dcl234	wt	1	3	807649	130	0
dcl234	wt	1	3	807649	131	0
dcl234	wt	1	3	807649	132	0
dcl234	wt	1	3	807649	133	0
dcl234	wt	1	3	807649	134	0
dcl234	wt	1	3	807649	135	0
dcl234	wt	1	3	807649	136	0
dcl234	wt	1	3	807649	137	0
dcl234	wt	1	3	807649	138	0
dcl234	wt	1	3	807649	139	0
dcl234	wt	1	3	807649	140	0
dcl234	wt	1	3	807649	141	0
dcl234	wt	1	3	807649	142	0
dcl234	wt	1	3	807649	143	0
dcl234	wt	1	3	807649	144	0
dcl234	wt	1	3	807649	145	0
dcl234	wt	1	3	807649	146	0
dcl234	wt	1	3	807649	147	0
dcl234	wt	1	3	807649	148	0
dcl234	wt	1	3	807649	149	0
dcl234	wt	1	3	807649	150	0
dcl234	wt	1	3	807649	151	0
dcl234	wt	1	3	807649	152	0
dcl234	wt	1	3	807649	153	0
dcl234	wt	1	3	807649	154	0
dcl234	wt	1	3	807649	155	0
dcl234	wt	1	3	807649	156	1
dcl234	wt	1	3	807649	157	0
dcl234	wt	1	3	807649	158	0
dcl234	wt	1	3	807649	159	0
dcl234	wt	1	3	807649	160	1
dcl234	wt	1	3	807649	161	0
dcl234	wt	1	3	807649	162	0
dcl234	wt	1	3	807649	163	0
dcl234	wt	1	3	807649	164	1
dcl234	wt	1	3	807649	165	1
dcl234	wt	1	3	807649	166	0
dcl234	wt	1	3	807649	167	0
dcl234	wt	1	3	807649	168	0
dcl234	wt	1	3	807649	169	0
dcl234	wt	1	3	807649	170	0
dcl234	wt	1	3	807649	171	0
dcl234	wt	1	3	807649	172	0
dcl234	wt	1	3	807649	173	0
dcl234	wt	1	3	807649	174	0
dcl234	wt	1	3	807649	175	0
dcl234	wt	1	3	807649	176	0
dcl234	wt	1	3	807649	177	0
dcl234	wt	1	3	807649	178	0
dcl234	wt	1	3	807649	179	0
dcl234	wt	3	3	1098109	0	5
dcl234	wt	3	3	1098109	1	0
dcl234	wt	3	3	1098109	2	2
dcl234	wt	3	3	1098109	3	0
